id,EVENT_UNIQUE_ID,OCCURRENCE_DATE,OCCURRENCE_YEAR,LOCATION_TYPE,AGE_BIAS,MENTAL_OR_PHYSICAL_DISABILITY,RACE_BIAS,ETHNICITY_BIAS,LANGUAGE_BIAS,RELIGION_BIAS,SEXUAL_ORIENTATION_BIAS,GENDER_BIAS,PRIMARY_OFFENCE,HOOD_158,ARREST_MADE,MULTIPLE_BIAS
781,625418,2019-11-05,2019,Commercial,FALSE,FALSE,Asian/Southeast Asian,African,Mandarin,Other,None,Transgender,Vandalism,43,TRUE,TRUE
782,506407,2021-07-22,2021,Residential,TRUE,FALSE,Asian/Southeast Asian,Israeli,Mandarin,Christian,2SLGBT,Female,Vandalism,130,TRUE,TRUE
783,775763,2023-02-08,2023,Other,FALSE,TRUE,Asian/Southeast Asian,Afghan,Mandarin,None,None,Female,Harassment,83,TRUE,TRUE
784,877684,2018-01-29,2018,Commercial,TRUE,TRUE,Asian/Southeast Asian,None,Mandarin,Christian,2SLGBT,Male,Threat,60,FALSE,TRUE
785,492533,2018-05-13,2018,Public,TRUE,FALSE,Black,Chinese,English,None,None,Female,Assault,34,FALSE,TRUE
786,124475,2019-06-04,2019,Residential,FALSE,FALSE,Asian/Southeast Asian,Afghan,None,Buddhist,2SLGBT,Transgender,Threat,101,FALSE,TRUE
787,931227,2022-09-10,2022,Other,TRUE,TRUE,White,Arab,Hindi,Muslim,2SLGBT,Female,Vandalism,51,FALSE,TRUE
788,988641,2022-07-08,2022,Commercial,TRUE,FALSE,Black,None,Arabic,Muslim,2SLGBT,Male,Harassment,130,FALSE,TRUE
789,322341,2020-10-13,2020,Commercial,FALSE,FALSE,South Asian,None,English,Buddhist,2SLGBT,Transgender,Assault,136,TRUE,TRUE
790,564988,2023-05-03,2023,Residential,FALSE,FALSE,None,Latino,None,Other,Gay,Female,Threat,21,FALSE,TRUE
791,231441,2022-08-10,2022,Public,TRUE,TRUE,South Asian,None,Arabic,Jewish,None,Female,Assault,50,TRUE,TRUE
792,335092,2023-08-29,2023,Commercial,FALSE,TRUE,South Asian,None,English,Other,2SLGBT,None,Vandalism,146,FALSE,TRUE
793,433006,2019-03-20,2019,Other,FALSE,TRUE,White,Afghan,Hindi,Other,2SLGBT,Female,Harassment,53,TRUE,TRUE
794,146432,2019-04-10,2019,Commercial,FALSE,TRUE,Asian/Southeast Asian,Arab,Arabic,Christian,Gay,None,Vandalism,12,TRUE,TRUE
795,749260,2020-07-11,2020,Commercial,TRUE,FALSE,South Asian,Chinese,English,Christian,Gay,None,Vandalism,144,FALSE,TRUE
796,831007,2022-06-26,2022,Public,TRUE,FALSE,Asian/Southeast Asian,Latino,Mandarin,Other,None,Transgender,Threat,73,FALSE,TRUE
797,481570,2022-10-23,2022,Other,FALSE,TRUE,None,African,Mandarin,Buddhist,Gay,Female,Vandalism,28,FALSE,TRUE
798,549504,2019-05-12,2019,Commercial,FALSE,FALSE,None,Latino,Hindi,Jewish,None,Transgender,Assault,78,FALSE,TRUE
799,561250,2020-07-13,2020,Commercial,FALSE,FALSE,White,Chinese,Mandarin,Other,None,Transgender,Harassment,79,TRUE,TRUE
800,976557,2020-11-13,2020,Commercial,TRUE,TRUE,Black,African,English,None,None,None,Threat,142,FALSE,TRUE
801,440451,2020-11-13,2020,Other,TRUE,FALSE,Black,Latino,None,Buddhist,2SLGBT,None,Assault,122,TRUE,TRUE
802,240773,2023-07-01,2023,Commercial,FALSE,TRUE,Asian/Southeast Asian,None,Arabic,Jewish,2SLGBT,Male,Harassment,68,FALSE,TRUE
803,928751,2018-04-15,2018,Commercial,TRUE,FALSE,South Asian,Chinese,Arabic,Other,2SLGBT,Male,Threat,125,FALSE,TRUE
804,126457,2021-01-21,2021,Commercial,FALSE,TRUE,None,Israeli,Arabic,Muslim,Gay,Female,Threat,109,TRUE,TRUE
805,186922,2021-01-11,2021,Public,FALSE,TRUE,None,None,Arabic,Christian,None,Female,Vandalism,123,FALSE,TRUE
806,591437,2018-10-30,2018,Public,TRUE,FALSE,Black,Arab,Hindi,Buddhist,Gay,Transgender,Threat,139,TRUE,TRUE
807,132350,2018-09-28,2018,Public,TRUE,FALSE,Black,Latino,English,Christian,2SLGBT,None,Threat,108,FALSE,TRUE
808,329767,2018-02-22,2018,Other,FALSE,FALSE,South Asian,Japanese,Hindi,Buddhist,None,Male,Threat,53,FALSE,TRUE
809,682987,2023-02-22,2023,Residential,FALSE,FALSE,Asian/Southeast Asian,Israeli,Mandarin,Christian,Gay,None,Threat,84,FALSE,TRUE
810,680221,2018-10-29,2018,Residential,FALSE,TRUE,Black,Afghan,Hindi,Other,2SLGBT,Transgender,Assault,144,FALSE,TRUE
811,260421,2023-03-25,2023,Residential,FALSE,TRUE,None,Chinese,None,Christian,2SLGBT,Transgender,Threat,148,TRUE,TRUE
812,653327,2023-10-06,2023,Other,TRUE,TRUE,Black,Latino,Hindi,Buddhist,Gay,Male,Threat,55,TRUE,TRUE
813,378227,2022-04-24,2022,Residential,FALSE,FALSE,Asian/Southeast Asian,Latino,Spanish,Christian,Gay,None,Threat,120,FALSE,TRUE
814,653295,2018-05-30,2018,Public,TRUE,FALSE,None,Israeli,Arabic,Other,None,None,Threat,140,TRUE,TRUE
815,678212,2023-05-25,2023,Public,TRUE,TRUE,None,Japanese,English,None,Gay,None,Assault,67,FALSE,TRUE
816,990084,2020-07-25,2020,Commercial,TRUE,FALSE,South Asian,Japanese,None,Other,None,Male,Assault,33,FALSE,TRUE
817,547454,2019-10-25,2019,Residential,TRUE,TRUE,Black,Arab,Mandarin,Buddhist,None,Female,Threat,142,FALSE,TRUE
818,225027,2022-02-26,2022,Residential,FALSE,TRUE,None,Japanese,None,Muslim,2SLGBT,Male,Vandalism,1,FALSE,TRUE
819,193794,2019-12-12,2019,Other,TRUE,TRUE,South Asian,Arab,Mandarin,Christian,2SLGBT,Male,Harassment,15,FALSE,TRUE
820,233296,2023-11-01,2023,Other,TRUE,FALSE,White,Afghan,Arabic,Buddhist,2SLGBT,Transgender,Assault,30,TRUE,TRUE
821,487510,2018-12-30,2018,Residential,FALSE,TRUE,Asian/Southeast Asian,Japanese,Spanish,Jewish,None,Transgender,Threat,135,FALSE,TRUE
822,363050,2018-05-05,2018,Commercial,FALSE,FALSE,South Asian,Chinese,English,Jewish,2SLGBT,Female,Threat,1,TRUE,TRUE
823,443197,2019-09-09,2019,Residential,FALSE,FALSE,None,Japanese,Mandarin,Christian,2SLGBT,Female,Vandalism,19,TRUE,TRUE
824,390636,2019-08-19,2019,Commercial,TRUE,FALSE,Black,Latino,English,Jewish,2SLGBT,Male,Harassment,85,TRUE,TRUE
825,478445,2018-02-07,2018,Commercial,TRUE,TRUE,South Asian,Arab,Spanish,Jewish,Gay,Male,Assault,106,FALSE,TRUE
826,567014,2021-02-05,2021,Other,TRUE,FALSE,Asian/Southeast Asian,None,English,None,None,Female,Vandalism,88,FALSE,TRUE
827,704930,2021-08-31,2021,Other,TRUE,TRUE,Asian/Southeast Asian,Japanese,Spanish,None,None,Female,Vandalism,132,FALSE,TRUE
828,360292,2022-09-18,2022,Other,TRUE,FALSE,Asian/Southeast Asian,Japanese,Mandarin,None,Gay,Female,Harassment,136,TRUE,TRUE
829,565683,2019-07-05,2019,Commercial,TRUE,FALSE,Asian/Southeast Asian,Arab,Hindi,Other,2SLGBT,None,Assault,157,FALSE,TRUE
830,380709,2020-10-17,2020,Commercial,FALSE,TRUE,Black,Chinese,Arabic,Muslim,None,None,Assault,61,FALSE,TRUE
831,217087,2020-01-22,2020,Public,FALSE,TRUE,None,Latino,English,None,2SLGBT,None,Harassment,38,FALSE,TRUE
832,710989,2019-10-30,2019,Public,FALSE,FALSE,None,Latino,None,Muslim,None,None,Assault,122,FALSE,TRUE
833,705109,2023-03-16,2023,Residential,TRUE,TRUE,South Asian,None,Hindi,Buddhist,Gay,None,Threat,47,FALSE,TRUE
834,845467,2021-10-11,2021,Public,FALSE,TRUE,White,Japanese,Mandarin,Jewish,2SLGBT,None,Assault,21,TRUE,TRUE
835,258534,2022-03-12,2022,Public,FALSE,FALSE,White,Japanese,English,Buddhist,Gay,Female,Assault,119,FALSE,TRUE
836,525452,2021-08-22,2021,Commercial,FALSE,TRUE,Black,Arab,Spanish,Christian,None,Female,Vandalism,63,TRUE,TRUE
837,526128,2018-05-04,2018,Residential,FALSE,FALSE,Asian/Southeast Asian,Israeli,Hindi,Buddhist,Gay,Transgender,Harassment,34,TRUE,TRUE
838,826983,2020-04-04,2020,Public,FALSE,TRUE,Black,Chinese,None,Buddhist,2SLGBT,None,Vandalism,31,FALSE,TRUE
839,327739,2022-01-29,2022,Residential,FALSE,TRUE,White,Afghan,Arabic,Other,2SLGBT,None,Vandalism,32,TRUE,TRUE
840,615548,2018-03-05,2018,Other,FALSE,TRUE,None,None,None,Jewish,2SLGBT,Male,Harassment,139,TRUE,TRUE
841,168515,2022-11-27,2022,Commercial,TRUE,FALSE,White,Chinese,Mandarin,Christian,Gay,Transgender,Assault,137,TRUE,TRUE
842,936251,2022-06-13,2022,Residential,TRUE,FALSE,Asian/Southeast Asian,None,Mandarin,Other,2SLGBT,None,Threat,103,FALSE,TRUE
843,850728,2020-08-17,2020,Other,FALSE,TRUE,White,Arab,Hindi,Muslim,2SLGBT,None,Vandalism,74,FALSE,TRUE
844,720216,2023-12-09,2023,Residential,FALSE,FALSE,White,Arab,English,Buddhist,2SLGBT,Female,Harassment,132,FALSE,TRUE
845,484110,2022-01-17,2022,Commercial,TRUE,TRUE,Black,Afghan,Arabic,Buddhist,Gay,Male,Vandalism,52,FALSE,TRUE
846,795694,2022-11-01,2022,Other,TRUE,TRUE,None,Latino,Hindi,Other,2SLGBT,Male,Harassment,80,FALSE,TRUE
847,501805,2018-03-14,2018,Other,TRUE,FALSE,None,Arab,Arabic,Buddhist,None,Male,Assault,82,FALSE,TRUE
848,950210,2021-08-11,2021,Residential,TRUE,TRUE,Black,None,Spanish,Buddhist,2SLGBT,Male,Harassment,147,TRUE,TRUE
849,509783,2021-12-05,2021,Other,FALSE,TRUE,White,Japanese,Hindi,Christian,Gay,Transgender,Harassment,138,FALSE,TRUE
850,805567,2020-12-09,2020,Commercial,TRUE,FALSE,White,None,English,None,Gay,Female,Harassment,81,TRUE,TRUE
851,732972,2022-02-12,2022,Public,FALSE,TRUE,South Asian,Japanese,Spanish,Other,Gay,Female,Assault,12,TRUE,TRUE
852,740810,2019-08-28,2019,Public,FALSE,FALSE,White,Latino,Mandarin,Other,Gay,Female,Harassment,67,TRUE,TRUE
853,554079,2021-10-29,2021,Commercial,TRUE,TRUE,Black,Chinese,None,Muslim,2SLGBT,Female,Vandalism,52,TRUE,TRUE
854,942224,2022-08-12,2022,Commercial,TRUE,TRUE,South Asian,None,English,Christian,None,None,Harassment,12,TRUE,TRUE
855,192359,2022-04-03,2022,Residential,FALSE,FALSE,Asian/Southeast Asian,Latino,Spanish,Other,Gay,Male,Threat,94,FALSE,TRUE
856,141713,2023-12-07,2023,Public,TRUE,FALSE,White,Arab,English,Muslim,2SLGBT,Female,Harassment,31,FALSE,TRUE
857,426942,2019-08-14,2019,Residential,TRUE,FALSE,None,Latino,Mandarin,Christian,None,Male,Harassment,47,FALSE,TRUE
858,331417,2021-06-21,2021,Public,FALSE,FALSE,South Asian,None,None,None,None,Transgender,Harassment,120,FALSE,TRUE
859,793587,2022-10-12,2022,Residential,TRUE,TRUE,Asian/Southeast Asian,Latino,Spanish,Other,2SLGBT,None,Vandalism,38,TRUE,TRUE
860,768842,2021-07-09,2021,Residential,FALSE,FALSE,White,Chinese,English,Buddhist,Gay,Male,Harassment,96,TRUE,TRUE
861,304392,2020-12-05,2020,Commercial,TRUE,FALSE,Asian/Southeast Asian,Japanese,Spanish,Muslim,2SLGBT,None,Threat,33,FALSE,TRUE
862,448733,2022-04-15,2022,Commercial,TRUE,FALSE,None,Israeli,Mandarin,None,Gay,None,Vandalism,68,FALSE,TRUE
863,665335,2020-05-19,2020,Other,TRUE,FALSE,Asian/Southeast Asian,Japanese,Hindi,Muslim,Gay,Male,Vandalism,102,FALSE,TRUE
864,846472,2018-05-20,2018,Residential,TRUE,TRUE,South Asian,Arab,Mandarin,None,None,Female,Assault,29,TRUE,TRUE
865,793089,2022-03-13,2022,Commercial,FALSE,FALSE,Asian/Southeast Asian,Latino,Mandarin,Christian,None,Female,Harassment,115,FALSE,TRUE
866,754848,2019-06-11,2019,Public,TRUE,FALSE,None,Israeli,Hindi,Christian,2SLGBT,Female,Harassment,50,TRUE,TRUE
867,361735,2023-04-05,2023,Other,FALSE,TRUE,Black,Chinese,Spanish,Christian,Gay,Transgender,Threat,69,FALSE,TRUE
868,180308,2021-08-24,2021,Residential,FALSE,TRUE,South Asian,Latino,None,Jewish,2SLGBT,Transgender,Vandalism,84,FALSE,TRUE
869,645829,2022-11-29,2022,Commercial,TRUE,FALSE,None,Arab,English,Muslim,Gay,None,Harassment,129,TRUE,TRUE
870,758423,2022-09-05,2022,Public,TRUE,FALSE,South Asian,Israeli,Spanish,Muslim,Gay,Female,Assault,83,FALSE,TRUE
871,286011,2019-07-20,2019,Other,TRUE,FALSE,Black,African,Mandarin,None,2SLGBT,Female,Assault,56,TRUE,TRUE
872,263683,2023-01-20,2023,Other,TRUE,TRUE,White,Chinese,Spanish,Buddhist,Gay,Transgender,Threat,9,FALSE,TRUE
873,290750,2018-02-14,2018,Other,TRUE,FALSE,None,Chinese,None,Jewish,None,Female,Vandalism,36,TRUE,TRUE
874,347790,2023-03-09,2023,Public,FALSE,FALSE,Black,African,Spanish,Muslim,2SLGBT,Female,Threat,22,FALSE,TRUE
875,745297,2018-01-08,2018,Other,TRUE,FALSE,South Asian,Chinese,None,Muslim,Gay,Male,Assault,118,TRUE,TRUE
876,513015,2022-09-19,2022,Other,FALSE,FALSE,South Asian,Japanese,Spanish,None,2SLGBT,Male,Harassment,140,TRUE,TRUE
877,870234,2023-11-08,2023,Public,FALSE,TRUE,White,Arab,English,Other,None,None,Assault,141,FALSE,TRUE
878,737527,2020-09-16,2020,Residential,FALSE,FALSE,South Asian,Latino,Arabic,Jewish,Gay,Male,Assault,114,FALSE,TRUE
879,472382,2018-06-30,2018,Other,TRUE,TRUE,Black,African,English,Jewish,2SLGBT,Female,Threat,156,FALSE,TRUE
880,190094,2022-02-12,2022,Commercial,TRUE,TRUE,Asian/Southeast Asian,Latino,Arabic,Christian,2SLGBT,None,Harassment,137,FALSE,TRUE
881,523705,2022-02-15,2022,Other,TRUE,TRUE,South Asian,Arab,None,None,None,Transgender,Threat,30,TRUE,TRUE
882,250425,2018-09-18,2018,Commercial,FALSE,FALSE,None,Japanese,English,Muslim,None,Male,Harassment,153,TRUE,TRUE
883,278451,2018-03-13,2018,Other,FALSE,FALSE,South Asian,Japanese,English,None,2SLGBT,Male,Vandalism,72,FALSE,TRUE
884,988408,2021-04-05,2021,Commercial,TRUE,FALSE,None,Chinese,Hindi,None,2SLGBT,Male,Threat,88,FALSE,TRUE
885,666782,2019-11-25,2019,Commercial,TRUE,FALSE,White,African,Mandarin,Other,None,None,Vandalism,95,TRUE,TRUE
886,204774,2019-11-21,2019,Other,FALSE,FALSE,Asian/Southeast Asian,Israeli,Hindi,None,Gay,Female,Harassment,95,FALSE,TRUE
887,101021,2018-12-01,2018,Other,TRUE,TRUE,None,Israeli,Spanish,Christian,Gay,Female,Threat,120,FALSE,TRUE
888,638658,2020-06-16,2020,Other,FALSE,TRUE,Asian/Southeast Asian,Chinese,None,Christian,None,None,Threat,59,FALSE,TRUE
889,236219,2020-07-06,2020,Residential,TRUE,FALSE,White,Israeli,Mandarin,Muslim,2SLGBT,Female,Threat,90,TRUE,TRUE
890,831057,2018-05-10,2018,Commercial,FALSE,FALSE,None,Latino,Spanish,None,2SLGBT,Male,Threat,145,TRUE,TRUE
891,730332,2023-03-15,2023,Other,TRUE,FALSE,Asian/Southeast Asian,Afghan,Hindi,Buddhist,Gay,None,Threat,10,TRUE,TRUE
892,240453,2021-02-24,2021,Other,TRUE,FALSE,None,Japanese,None,Buddhist,2SLGBT,Female,Harassment,82,TRUE,TRUE
893,793016,2019-09-19,2019,Commercial,FALSE,TRUE,None,None,Arabic,Buddhist,None,Transgender,Vandalism,143,FALSE,TRUE
894,279895,2022-09-04,2022,Other,FALSE,FALSE,Black,None,Mandarin,Christian,None,Female,Vandalism,105,TRUE,TRUE
895,918570,2022-11-18,2022,Other,FALSE,TRUE,Asian/Southeast Asian,Arab,Arabic,Christian,None,Male,Vandalism,127,FALSE,TRUE
896,598865,2019-04-27,2019,Public,TRUE,TRUE,Black,Chinese,English,Other,Gay,Male,Assault,158,TRUE,TRUE
897,339922,2020-03-19,2020,Other,FALSE,FALSE,None,Afghan,English,Muslim,None,Male,Assault,104,FALSE,TRUE
898,540217,2020-03-26,2020,Public,TRUE,TRUE,Asian/Southeast Asian,Arab,None,Muslim,Gay,Transgender,Harassment,4,TRUE,TRUE
899,823773,2022-02-13,2022,Commercial,FALSE,TRUE,South Asian,Latino,Mandarin,Other,Gay,Male,Threat,97,FALSE,TRUE
900,583467,2021-05-10,2021,Other,FALSE,FALSE,White,None,Spanish,Muslim,2SLGBT,Female,Assault,154,FALSE,TRUE
901,558443,2019-02-14,2019,Residential,FALSE,TRUE,Black,Japanese,Spanish,None,None,Female,Vandalism,15,TRUE,TRUE
902,737670,2020-07-12,2020,Commercial,TRUE,FALSE,None,Japanese,Hindi,Other,None,Male,Harassment,42,FALSE,TRUE
903,761366,2019-07-05,2019,Other,TRUE,TRUE,White,Chinese,English,Other,None,Female,Harassment,118,FALSE,TRUE
904,801089,2023-04-05,2023,Commercial,FALSE,TRUE,South Asian,None,Arabic,Muslim,2SLGBT,Female,Harassment,63,FALSE,TRUE
905,797901,2019-05-29,2019,Other,FALSE,TRUE,None,Japanese,English,Buddhist,None,Female,Assault,99,FALSE,TRUE
906,619657,2023-06-29,2023,Residential,TRUE,FALSE,South Asian,African,None,Muslim,Gay,None,Harassment,79,TRUE,TRUE
907,860431,2020-10-06,2020,Commercial,TRUE,FALSE,Black,Japanese,Mandarin,Jewish,None,Male,Assault,113,FALSE,TRUE
908,859177,2020-03-02,2020,Residential,TRUE,TRUE,White,Afghan,None,None,2SLGBT,None,Harassment,40,TRUE,TRUE
909,282308,2019-08-14,2019,Public,FALSE,FALSE,White,Afghan,Spanish,None,2SLGBT,None,Assault,5,TRUE,TRUE
910,727288,2020-08-30,2020,Residential,TRUE,FALSE,Asian/Southeast Asian,Arab,Arabic,Muslim,None,Transgender,Assault,10,FALSE,TRUE
911,354233,2020-01-10,2020,Commercial,FALSE,FALSE,South Asian,Japanese,Spanish,Jewish,Gay,Male,Harassment,145,FALSE,TRUE
912,764738,2021-10-27,2021,Residential,TRUE,TRUE,None,Arab,Hindi,Jewish,2SLGBT,Transgender,Threat,93,FALSE,TRUE
913,300454,2018-05-05,2018,Residential,FALSE,TRUE,Asian/Southeast Asian,African,Spanish,Buddhist,2SLGBT,None,Harassment,35,TRUE,TRUE
914,160659,2020-12-10,2020,Other,FALSE,TRUE,None,Latino,Spanish,Buddhist,Gay,Female,Threat,67,FALSE,TRUE
915,986735,2020-11-09,2020,Commercial,TRUE,TRUE,White,Latino,Mandarin,Muslim,Gay,Male,Vandalism,36,TRUE,TRUE
916,844025,2018-06-10,2018,Other,FALSE,FALSE,None,African,English,Muslim,None,None,Harassment,133,FALSE,TRUE
917,248477,2018-01-12,2018,Other,FALSE,FALSE,Asian/Southeast Asian,Latino,Mandarin,Buddhist,2SLGBT,None,Vandalism,131,FALSE,TRUE
918,863178,2018-08-17,2018,Commercial,FALSE,FALSE,Black,Latino,English,Jewish,None,None,Harassment,89,FALSE,TRUE
919,801108,2022-06-10,2022,Public,TRUE,TRUE,South Asian,Chinese,Spanish,Other,None,Male,Threat,134,TRUE,TRUE
920,241044,2023-10-20,2023,Commercial,FALSE,FALSE,Asian/Southeast Asian,None,English,Buddhist,Gay,Transgender,Threat,155,TRUE,TRUE
921,889401,2018-06-13,2018,Commercial,TRUE,TRUE,White,Japanese,None,Jewish,Gay,Female,Vandalism,114,FALSE,TRUE
922,641284,2018-04-27,2018,Residential,TRUE,FALSE,White,African,Spanish,Other,Gay,Male,Vandalism,23,FALSE,TRUE
923,321196,2018-07-25,2018,Public,FALSE,FALSE,None,Japanese,None,None,None,Male,Assault,32,TRUE,TRUE
924,457346,2023-11-08,2023,Residential,FALSE,FALSE,South Asian,Afghan,None,Muslim,None,Transgender,Vandalism,14,FALSE,TRUE
925,579327,2022-03-13,2022,Public,TRUE,TRUE,White,African,None,Christian,Gay,Transgender,Threat,23,FALSE,TRUE
926,131346,2018-05-11,2018,Residential,TRUE,FALSE,None,Afghan,Spanish,Other,Gay,Male,Vandalism,46,FALSE,TRUE
927,344190,2020-06-24,2020,Commercial,FALSE,FALSE,Asian/Southeast Asian,Chinese,Hindi,Jewish,2SLGBT,None,Harassment,79,TRUE,TRUE
928,668242,2021-02-17,2021,Other,FALSE,FALSE,White,Latino,Mandarin,Muslim,2SLGBT,Female,Assault,106,FALSE,TRUE
929,511220,2023-02-20,2023,Other,FALSE,FALSE,White,Chinese,Hindi,Buddhist,Gay,None,Harassment,20,FALSE,TRUE
930,970433,2018-09-04,2018,Public,FALSE,TRUE,White,African,Mandarin,Christian,None,Transgender,Threat,143,FALSE,TRUE
931,642613,2020-12-15,2020,Other,TRUE,TRUE,South Asian,Arab,English,Buddhist,Gay,Female,Vandalism,21,FALSE,TRUE
932,706740,2022-05-11,2022,Residential,FALSE,FALSE,Black,Chinese,Spanish,None,Gay,Female,Threat,36,TRUE,TRUE
933,391393,2019-09-02,2019,Residential,TRUE,TRUE,None,None,Hindi,Muslim,2SLGBT,None,Threat,119,FALSE,TRUE
934,156423,2022-11-09,2022,Other,FALSE,TRUE,Black,Latino,Arabic,Buddhist,2SLGBT,Male,Assault,86,FALSE,TRUE
935,678583,2018-01-10,2018,Commercial,FALSE,TRUE,White,African,English,Muslim,Gay,None,Threat,12,FALSE,TRUE
936,968852,2023-12-13,2023,Other,TRUE,TRUE,None,African,Spanish,Muslim,2SLGBT,Transgender,Threat,36,TRUE,TRUE
937,610874,2022-01-10,2022,Other,TRUE,TRUE,White,Afghan,Spanish,Christian,Gay,Female,Vandalism,146,TRUE,TRUE
938,638392,2019-07-13,2019,Residential,TRUE,FALSE,White,None,Arabic,Jewish,Gay,Transgender,Harassment,115,TRUE,TRUE
939,425620,2023-04-28,2023,Public,FALSE,FALSE,None,Latino,None,Other,None,Male,Harassment,90,FALSE,TRUE
940,604937,2021-03-22,2021,Commercial,FALSE,TRUE,Black,African,Mandarin,None,None,Transgender,Assault,41,TRUE,TRUE
941,702395,2019-09-13,2019,Other,TRUE,FALSE,Asian/Southeast Asian,Chinese,None,Christian,Gay,Female,Assault,62,FALSE,TRUE
942,890879,2022-12-09,2022,Other,TRUE,TRUE,South Asian,Israeli,Hindi,Other,2SLGBT,None,Assault,32,FALSE,TRUE
943,964132,2023-11-10,2023,Commercial,FALSE,TRUE,South Asian,Afghan,None,Other,None,Male,Harassment,15,TRUE,TRUE
944,442322,2023-08-21,2023,Commercial,FALSE,TRUE,South Asian,African,Spanish,Other,Gay,Transgender,Threat,134,FALSE,TRUE
945,771395,2019-08-23,2019,Public,FALSE,TRUE,South Asian,Latino,None,None,Gay,Female,Assault,143,TRUE,TRUE
946,196951,2019-01-20,2019,Other,FALSE,FALSE,South Asian,Afghan,English,Christian,None,Male,Vandalism,97,TRUE,TRUE
947,823334,2019-02-24,2019,Commercial,FALSE,TRUE,South Asian,Afghan,Mandarin,Christian,Gay,Transgender,Assault,11,TRUE,TRUE
948,889222,2020-08-06,2020,Commercial,FALSE,TRUE,Asian/Southeast Asian,Afghan,English,Other,None,None,Vandalism,23,TRUE,TRUE
949,914054,2023-09-26,2023,Other,TRUE,FALSE,None,African,Arabic,None,Gay,None,Threat,131,TRUE,TRUE
950,582249,2023-10-27,2023,Public,TRUE,FALSE,Black,None,Spanish,Buddhist,None,Female,Threat,146,FALSE,TRUE
951,327909,2022-09-14,2022,Residential,FALSE,FALSE,White,Latino,Spanish,Other,None,Female,Assault,47,TRUE,TRUE
952,546164,2019-08-18,2019,Other,FALSE,TRUE,None,African,Spanish,Jewish,2SLGBT,Transgender,Assault,18,FALSE,TRUE
953,269236,2019-08-03,2019,Public,FALSE,TRUE,White,Latino,Spanish,Muslim,None,None,Harassment,27,TRUE,TRUE
954,182703,2018-12-20,2018,Commercial,TRUE,FALSE,South Asian,Chinese,Mandarin,Buddhist,None,None,Threat,120,FALSE,TRUE
955,718678,2023-07-13,2023,Other,TRUE,FALSE,Asian/Southeast Asian,Afghan,Hindi,Muslim,Gay,Female,Assault,52,FALSE,TRUE
956,172956,2021-06-16,2021,Residential,FALSE,FALSE,Black,Japanese,Mandarin,Buddhist,Gay,None,Vandalism,154,FALSE,TRUE
957,865597,2018-09-05,2018,Residential,FALSE,TRUE,Black,Afghan,Arabic,Muslim,None,Transgender,Harassment,50,FALSE,TRUE
958,771854,2019-05-22,2019,Public,FALSE,FALSE,South Asian,Israeli,Mandarin,None,None,None,Assault,108,FALSE,TRUE
959,558281,2023-01-11,2023,Residential,TRUE,FALSE,None,Japanese,English,Christian,None,Male,Vandalism,116,TRUE,TRUE
960,676458,2021-08-13,2021,Public,FALSE,FALSE,Black,Afghan,Spanish,Jewish,Gay,Female,Harassment,150,FALSE,TRUE
961,666661,2021-05-27,2021,Commercial,FALSE,TRUE,White,None,Arabic,Christian,2SLGBT,Transgender,Threat,143,TRUE,TRUE
962,303482,2019-04-09,2019,Residential,FALSE,TRUE,Asian/Southeast Asian,Afghan,Arabic,Muslim,2SLGBT,Transgender,Vandalism,90,FALSE,TRUE
963,204444,2021-01-08,2021,Public,TRUE,TRUE,None,African,Spanish,Buddhist,2SLGBT,None,Threat,105,TRUE,TRUE
964,291516,2022-06-26,2022,Other,FALSE,TRUE,Black,Afghan,English,Christian,2SLGBT,None,Harassment,17,FALSE,TRUE
965,118433,2020-10-15,2020,Commercial,FALSE,FALSE,White,None,None,None,None,Male,Harassment,107,TRUE,TRUE
966,270500,2018-12-11,2018,Commercial,TRUE,TRUE,South Asian,Chinese,Hindi,None,Gay,None,Assault,96,FALSE,TRUE
967,350479,2019-10-30,2019,Residential,FALSE,FALSE,White,Japanese,English,Buddhist,Gay,Female,Assault,150,FALSE,TRUE
968,855148,2021-04-15,2021,Residential,FALSE,TRUE,Black,Chinese,Mandarin,Jewish,2SLGBT,None,Threat,77,FALSE,TRUE
969,725456,2021-11-04,2021,Commercial,TRUE,TRUE,Black,Latino,None,Other,Gay,Female,Harassment,125,TRUE,TRUE
970,617858,2023-08-05,2023,Other,FALSE,TRUE,None,African,Arabic,Buddhist,2SLGBT,Female,Threat,129,FALSE,TRUE
971,599634,2020-12-10,2020,Commercial,TRUE,FALSE,South Asian,None,None,Buddhist,None,Transgender,Vandalism,69,TRUE,TRUE
972,234676,2023-06-16,2023,Residential,FALSE,FALSE,None,Israeli,Mandarin,Other,2SLGBT,Female,Assault,38,TRUE,TRUE
973,795796,2018-08-02,2018,Other,TRUE,FALSE,Asian/Southeast Asian,Latino,Mandarin,Other,None,Transgender,Threat,39,FALSE,TRUE
974,838951,2021-12-12,2021,Commercial,FALSE,TRUE,Asian/Southeast Asian,African,Mandarin,None,2SLGBT,Male,Vandalism,5,TRUE,TRUE
975,613896,2019-12-25,2019,Public,TRUE,FALSE,South Asian,Afghan,None,Jewish,None,Male,Harassment,35,FALSE,TRUE
976,632804,2022-12-24,2022,Other,TRUE,TRUE,South Asian,Afghan,Arabic,Buddhist,2SLGBT,Male,Assault,152,FALSE,TRUE
